% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.094	1	2	10	5	6	28	2196	0	0	0
0.142	1	5	15	3	1	28	2196	0	0	0
0.21	1	1	22	1	2	28	2196	0	0	0
0.23	1	2	24	1	6	28	2196	0	0	0
0.267	1	3	27	8	3	28	2196	0	0	0
0.307	1	3	31	8	3	28	2196	0	0	0
0.342	1	1	35	3	2	28	2196	0	0	0
0.37	1	5	38	1	1	28	2196	0	0	0
0.371	1	2	38	2	6	28	2196	0	0	0
0.478	1	3	48	9	3	26	1836	0	0	0
0.487	1	2	49	8	6	28	2196	0	0	0
0.502	1	3	51	3	3	28	2196	0	0	0
0.546	1	1	55	7	2	28	2196	0	0	0
0.632	1	2	64	3	6	28	2196	0	0	0
0.634	1	1	64	5	2	28	2196	0	0	0
0.662	1	5	67	3	1	28	2196	0	0	0
0.67	1	3	68	1	3	22	1383	0	0	0
0.672	1	1	68	3	2	28	2196	0	0	0
0.749	1	1	75	10	2	28	2196	0	0	0
0.776	1	3	78	7	3	28	2196	0	0	0
0.814	1	4	82	5	4	28	2196	0	0	0
0.832	1	3	84	3	3	20	1191	0	0	0
0.861	1	5	87	2	1	28	2196	0	0	0
0.862	1	3	87	3	3	20	1191	0	0	0
1.035	1	3	104	6	3	22	1383	0	0	0
1.039	1	5	104	10	1	28	2196	0	0	0
1.105	1	1	111	6	2	28	2196	0	0	0
1.174	1	5	118	5	1	28	2196	0	0	0
1.184	1	3	119	5	3	28	2196	0	0	0
1.24	1	4	125	1	4	28	2196	0	0	0
1.258	1	5	126	9	1	28	2196	0	0	0
1.266	1	2	127	7	6	28	2196	0	0	0
1.368	1	2	137	9	6	28	2196	0	0	0
1.37	1	5	138	1	1	28	2196	0	0	0
1.397	1	3	140	8	3	24	1620	0	0	0
1.508	1	3	151	9	3	26	1836	0	0	0
1.524	1	5	153	5	1	28	2196	0	0	0
1.551	1	1	156	2	2	28	2196	0	0	0
1.638	1	2	164	9	6	26	1836	0	0	0
1.693	1	1	170	4	2	28	2196	0	0	0
1.729	1	5	173	10	1	28	2196	0	0	0
1.798	1	2	180	9	6	28	2196	0	0	0
1.805	1	3	181	6	3	28	2196	0	0	0
1.837	1	4	184	8	4	28	2196	0	0	0
1.877	1	2	188	8	6	28	2196	0	0	0
1.966	1	2	197	7	6	28	2196	0	0	0
1.997	1	1	200	8	2	28	2196	0	0	0
2.054	1	5	206	5	1	28	2196	0	0	0
2.082	1	1	209	3	2	22	1383	0	0	0
2.109	1	4	211	10	4	28	2196	0	0	0
2.15	1	3	216	1	3	28	2196	0	0	0
2.151	1	4	216	2	4	28	2196	0	0	0
2.154	1	2	216	5	6	28	2196	0	0	0
2.179	1	5	218	10	1	28	2196	0	0	0
2.205	1	1	221	6	2	28	2196	0	0	0
2.206	1	5	221	7	1	28	2196	0	0	0
2.245	1	2	225	6	6	28	2196	0	0	0
2.326	1	3	233	7	3	28	2196	0	0	0
2.353	1	5	236	4	1	28	2196	0	0	0
2.374	1	4	238	5	4	28	2196	0	0	0
2.409	1	5	241	10	1	28	2196	0	0	0
2.45	1	5	246	1	1	28	2196	0	0	0
2.51	1	1	252	1	2	28	2196	0	0	0
2.524	1	2	253	5	6	28	2196	0	0	0
2.54	1	3	255	1	3	28	2196	0	0	0
2.548	1	4	255	9	4	28	2196	0	0	0
2.605	1	2	261	6	6	28	2196	0	0	0
2.661	1	2	267	2	6	28	2196	0	0	0
2.742	1	1	275	3	2	28	2196	0	0	0
2.796	1	3	280	7	3	28	2196	0	0	0
2.853	1	5	286	4	1	28	2196	0	0	0
2.86	1	4	287	1	4	28	2196	0	0	0
2.877	1	1	288	8	2	28	2196	0	0	0
2.881	1	3	289	2	3	18	967	0	0	0
2.912	1	2	292	3	6	28	2196	0	0	0
2.943	1	4	295	4	4	28	2196	0	0	0
3.056	1	5	306	7	1	28	2196	0	0	0
3.147	1	1	315	8	2	28	2196	0	0	0
3.179	1	2	318	10	6	28	2196	0	0	0
3.258	1	4	326	9	4	28	2196	0	0	0
3.27	1	5	328	1	1	28	2196	0	0	0
3.306	1	2	331	7	6	28	2196	0	0	0
3.369	1	3	337	10	3	28	2196	0	0	0
3.378	1	1	338	9	2	28	2196	0	0	0
3.397	1	4	340	8	4	28	2196	0	0	0
3.406	1	5	341	7	1	28	2196	0	0	0
3.478	1	5	348	9	1	28	2196	0	0	0
3.516	1	1	352	7	2	28	2196	0	0	0
3.56	1	2	357	1	6	28	2196	0	0	0
3.59	1	5	360	1	1	28	2196	0	0	0
3.677	1	1	368	8	2	28	2196	0	0	0
3.706	1	4	371	7	4	28	2196	0	0	0
3.713	1	5	372	4	1	28	2196	0	0	0
3.754	1	3	376	5	3	28	2196	0	0	0
3.837	1	4	384	8	4	28	2196	0	0	0
3.841	1	3	385	2	3	28	2196	0	0	0
3.874	1	2	388	5	6	28	2196	0	0	0
3.904	1	5	391	5	1	28	2196	0	0	0
3.928	1	5	393	9	1	28	2196	0	0	0
4.034	1	1	404	5	2	28	2196	0	0	0
4.035	1	5	404	6	1	28	2196	0	0	0
4.059	1	2	406	10	6	28	2196	0	0	0
4.073	1	3	408	4	3	28	2196	0	0	0
4.128	1	3	413	9	3	28	2196	0	0	0
4.148	1	2	415	9	6	28	2196	0	0	0
4.175	1	1	418	6	2	28	2196	0	0	0
4.194	1	2	420	5	6	28	2196	0	0	0
4.224	1	3	423	5	3	24	1620	0	0	0
4.265	1	4	427	6	4	28	2196	0	0	0
4.295	1	5	430	6	1	28	2196	0	0	0
4.343	1	2	435	4	6	28	2196	0	0	0
4.385	1	1	439	6	2	28	2196	0	0	0
4.424	1	5	443	5	1	28	2196	0	0	0
4.441	1	1	445	2	2	28	2196	0	0	0
4.509	1	4	451	10	4	28	2196	0	0	0
4.629	1	5	463	10	1	28	2196	0	0	0
4.68	1	1	469	1	2	28	2196	0	0	0
4.804	1	2	481	5	6	28	2196	0	0	0
4.835	1	5	484	6	1	28	2196	0	0	0
4.844	1	1	485	5	2	28	2196	0	0	0
4.866	1	3	487	7	3	28	2196	0	0	0
4.874	1	4	488	5	4	28	2196	0	0	0
4.916	1	2	492	7	6	28	2196	0	0	0
4.927	1	1	493	8	2	28	2196	0	0	0
4.935	1	5	494	6	1	28	2196	0	0	0
5.016	1	3	502	7	3	28	2196	0	0	0
5.066	1	1	507	7	2	28	2196	0	0	0
5.12	1	5	513	1	1	28	2196	0	0	0
5.21	1	3	522	1	3	28	2196	0	0	0
5.242	1	3	525	3	3	28	2196	0	0	0
5.25	1	1	526	1	2	28	2196	0	0	0
5.265	1	4	527	6	4	28	2196	0	0	0
5.378	1	1	538	9	2	28	2196	0	0	0
5.39	1	4	540	1	4	28	2196	0	0	0
5.475	1	2	548	6	6	28	2196	0	0	0
5.528	1	3	553	9	3	28	2196	0	0	0
5.536	1	1	554	7	2	28	2196	0	0	0
5.599	1	2	560	10	6	28	2196	0	0	0
5.608	1	5	561	9	1	28	2196	0	0	0
5.703	1	3	571	4	3	28	2196	0	0	0
5.785	1	4	579	6	4	28	2196	0	0	0
5.83	1	1	584	1	2	28	2196	0	0	0
5.879	1	5	588	10	1	28	2196	0	0	0
5.973	1	5	598	4	1	28	2196	0	0	0
5.995	1	3	600	6	3	28	2196	0	0	0
6.045	1	5	605	6	1	28	2196	0	0	0
6.066	1	3	607	7	3	28	2196	0	0	0
6.148	1	1	615	9	2	28	2196	0	0	0
6.172	1	1	618	3	2	28	2196	0	0	0
6.185	1	5	619	6	1	28	2196	0	0	0
6.243	1	4	625	4	4	28	2196	0	0	0
6.244	1	3	625	5	3	28	2196	0	0	0
6.245	1	5	625	6	1	28	2196	0	0	0
6.303	1	1	631	4	2	28	2196	0	0	0
6.351	1	1	636	2	2	28	2196	0	0	0
6.354	1	2	636	5	6	28	2196	0	0	0
6.386	1	3	639	7	3	28	2196	0	0	0
6.398	1	2	640	9	6	28	2196	0	0	0
6.457	1	1	646	8	2	28	2196	0	0	0
6.481	1	4	649	2	4	28	2196	0	0	0
6.525	1	3	653	6	3	24	1620	0	0	0
6.59	1	3	660	1	3	28	2196	0	0	0
6.602	1	1	661	3	2	28	2196	0	0	0
6.62	1	2	663	1	6	28	2196	0	0	0
6.643	1	4	665	4	4	28	2196	0	0	0
6.698	1	3	670	9	3	28	2196	0	0	0
6.703	1	4	671	4	4	28	2196	0	0	0
6.729	1	5	673	10	1	28	2196	0	0	0
6.732	1	2	674	3	6	28	2196	0	0	0
6.748	1	3	675	9	3	28	2196	0	0	0
6.762	1	2	677	3	6	28	2196	0	0	0
6.775	1	5	678	6	1	28	2196	0	0	0
6.807	1	4	681	8	4	28	2196	0	0	0
6.822	1	2	683	3	6	28	2196	0	0	0
6.825	1	3	683	6	3	28	2196	0	0	0
6.843	1	1	685	4	2	28	2196	0	0	0
6.871	1	2	688	2	6	28	2196	0	0	0
6.986	1	2	699	7	6	28	2196	0	0	0
7.021	1	3	703	2	3	28	2196	0	0	0
7.039	1	1	704	10	2	28	2196	0	0	0
7.126	1	2	713	7	6	28	2196	0	0	0
7.149	1	2	715	10	6	28	2196	0	0	0
7.196	1	1	720	7	2	28	2196	0	0	0
7.197	1	3	720	8	3	28	2196	0	0	0
7.234	1	5	724	5	1	28	2196	0	0	0
7.291	1	4	730	2	4	28	2196	0	0	0
7.309	1	3	731	10	3	28	2196	0	0	0
7.36	1	1	737	1	2	18	967	0	0	0
7.45	1	2	746	1	6	28	2196	0	0	0
7.458	1	4	746	9	4	28	2196	0	0	0
7.497	1	5	750	8	1	28	2196	0	0	0
7.569	1	3	757	10	3	28	2196	0	0	0
7.572	1	1	758	3	2	28	2196	0	0	0
7.693	1	2	770	4	6	28	2196	0	0	0
7.695	1	4	770	6	4	28	2196	0	0	0
7.808	1	4	781	9	4	28	2196	0	0	0
7.871	1	1	788	2	2	28	2196	0	0	0
7.887	1	3	789	8	3	28	2196	0	0	0
7.959	1	5	796	10	1	28	2196	0	0	0
7.982	1	1	799	3	2	28	2196	0	0	0
7.986	1	3	799	7	3	24	1620	0	0	0
8.034	1	5	804	5	1	28	2196	0	0	0
8.129	1	1	813	10	2	28	2196	0	0	0
8.21	1	4	822	1	4	28	2196	0	0	0
8.261	1	1	827	2	2	28	2196	0	0	0
8.288	1	3	829	9	3	28	2196	0	0	0
8.294	1	2	830	5	6	28	2196	0	0	0
8.392	1	1	840	3	2	28	2196	0	0	0
8.406	1	4	841	7	4	28	2196	0	0	0
8.427	1	3	843	8	3	28	2196	0	0	0
8.48	1	5	849	1	1	28	2196	0	0	0
8.529	1	5	853	10	1	28	2196	0	0	0
8.542	1	2	855	3	6	28	2196	0	0	0
8.619	1	4	862	10	4	28	2196	0	0	0
8.628	1	2	863	9	6	28	2196	0	0	0
8.652	1	3	866	3	3	28	2196	0	0	0
8.671	1	3	868	2	3	28	2196	0	0	0
8.74	1	1	875	1	2	28	2196	0	0	0
8.839	1	2	884	10	6	28	2196	0	0	0
8.859	1	3	886	10	3	28	2196	0	0	0
8.886	1	3	889	7	3	28	2196	0	0	0
8.901	1	4	891	2	4	28	2196	0	0	0
8.909	1	1	891	10	2	28	2196	0	0	0
8.945	1	2	895	6	6	28	2196	0	0	0
8.981	1	4	899	2	4	28	2196	0	0	0
8.987	1	1	899	8	2	28	2196	0	0	0
8.989	1	5	899	10	1	28	2196	0	0	0
8.996	1	2	900	7	6	28	2196	0	0	0
9.052	1	5	906	3	1	28	2196	0	0	0
9.093	1	5	910	4	1	28	2196	0	0	0
9.105	1	3	911	6	3	28	2196	0	0	0
9.117	1	1	912	8	2	28	2196	0	0	0
9.129	1	4	913	10	4	28	2196	0	0	0
9.222	1	1	923	3	2	28	2196	0	0	0
9.224	1	4	923	5	4	28	2196	0	0	0
9.247	1	5	925	8	1	28	2196	0	0	0
9.254	1	4	926	5	4	28	2196	0	0	0
9.27	1	4	928	1	4	28	2196	0	0	0
9.341	1	4	935	2	4	28	2196	0	0	0
9.359	1	1	936	10	2	28	2196	0	0	0
9.414	1	3	942	5	3	28	2196	0	0	0
9.421	1	5	943	2	1	28	2196	0	0	0
9.435	1	2	944	6	6	28	2196	0	0	0
9.452	1	5	946	3	1	28	2196	0	0	0
9.572	1	5	958	3	1	28	2196	0	0	0
9.579	1	2	958	10	6	28	2196	0	0	0
9.619	1	3	962	10	3	22	1383	0	0	0
9.633	1	4	964	4	4	28	2196	0	0	0
9.639	1	3	964	10	3	28	2196	0	0	0
9.665	1	2	967	6	6	28	2196	0	0	0
9.7	1	5	971	1	1	28	2196	0	0	0
9.75	1	3	976	1	3	28	2196	0	0	0
9.752	1	5	976	3	1	28	2196	0	0	0
9.778	1	2	978	9	6	28	2196	0	0	0
9.935	1	3	994	6	3	28	2196	0	0	0
9.952	1	4	996	3	4	28	2196	0	0	0
10.001	1	2	1001	2	6	28	2196	0	0	0
10.029	1	4	1003	10	4	28	2196	0	0	0
10.041	1	5	1005	2	1	28	2196	0	0	0
10.046	1	2	1005	7	6	28	2196	0	0	0
10.112	1	5	1012	3	1	28	2196	0	0	0
10.12	1	4	1013	1	4	28	2196	0	0	0
10.134	1	1	1014	5	2	28	2196	0	0	0
10.298	1	2	1030	9	6	20	1191	0	0	0
10.322	1	4	1033	3	4	28	2196	0	0	0
10.326	1	5	1033	7	1	28	2196	0	0	0
10.337	1	3	1034	8	3	28	2196	0	0	0
10.351	1	5	1036	2	1	28	2196	0	0	0
10.361	1	1	1037	2	2	28	2196	0	0	0
10.39	1	4	1040	1	4	28	2196	0	0	0
10.439	1	5	1044	10	1	28	2196	0	0	0
10.578	1	1	1058	9	2	28	2196	0	0	0
10.581	1	3	1059	2	3	28	2196	0	0	0
10.588	1	5	1059	9	1	28	2196	0	0	0
10.621	1	4	1063	2	4	28	2196	0	0	0
10.642	1	2	1065	3	6	28	2196	0	0	0
10.721	1	1	1073	2	2	28	2196	0	0	0
10.818	1	4	1082	9	4	28	2196	0	0	0
10.94	1	4	1095	1	4	28	2196	0	0	0
10.944	1	3	1095	5	3	28	2196	0	0	0
10.984	1	1	1099	5	2	28	2196	0	0	0
11.02	1	2	1103	1	6	28	2196	0	0	0
11.071	1	2	1108	2	6	28	2196	0	0	0
11.117	1	4	1112	8	4	28	2196	0	0	0
11.12	1	5	1113	1	1	28	2196	0	0	0
11.134	1	1	1114	5	2	28	2196	0	0	0
11.197	1	4	1120	8	4	28	2196	0	0	0
11.23	1	3	1124	1	3	28	2196	0	0	0
11.259	1	1	1126	10	2	28	2196	0	0	0
11.265	1	2	1127	6	6	28	2196	0	0	0
11.319	1	4	1132	10	4	28	2196	0	0	0
11.368	1	5	1137	9	1	28	2196	0	0	0
11.44	1	4	1145	1	4	28	2196	0	0	0
11.51	1	1	1152	1	2	28	2196	0	0	0
11.552	1	5	1156	3	1	28	2196	0	0	0
11.555	1	3	1156	6	3	28	2196	0	0	0
11.694	1	2	1170	5	6	28	2196	0	0	0
11.723	1	3	1173	4	3	28	2196	0	0	0
11.773	1	4	1178	4	4	28	2196	0	0	0
11.809	1	5	1181	10	1	28	2196	0	0	0
11.823	1	4	1183	4	4	28	2196	0	0	0
11.854	1	5	1186	5	1	28	2196	0	0	0
11.882	1	1	1189	3	2	28	2196	0	0	0
11.886	1	2	1189	7	6	28	2196	0	0	0
11.924	1	4	1193	5	4	28	2196	0	0	0
11.952	1	5	1196	3	1	28	2196	0	0	0
11.963	1	2	1197	4	6	26	1836	0	0	0
12.024	1	5	1203	5	1	28	2196	0	0	0
12.034	1	2	1204	5	6	28	2196	0	0	0
12.054	1	4	1206	5	4	28	2196	0	0	0
12.061	1	1	1207	2	2	28	2196	0	0	0
12.116	1	5	1212	7	1	28	2196	0	0	0
12.194	1	1	1220	5	2	28	2196	0	0	0
12.248	1	3	1225	9	3	28	2196	0	0	0
12.268	1	1	1227	9	2	28	2196	0	0	0
12.338	1	3	1234	9	3	28	2196	0	0	0
12.36	1	1	1237	1	2	28	2196	0	0	0
12.381	1	5	1239	2	1	28	2196	0	0	0
12.422	1	2	1243	3	6	28	2196	0	0	0
12.459	1	3	1246	10	3	28	2196	0	0	0
12.513	1	5	1252	4	1	28	2196	0	0	0
12.536	1	2	1254	7	6	28	2196	0	0	0
12.548	1	1	1255	9	2	28	2196	0	0	0
12.559	1	1	1256	10	2	28	2196	0	0	0
12.618	1	4	1262	9	4	28	2196	0	0	0
12.661	1	4	1267	2	4	28	2196	0	0	0
12.704	1	4	1271	5	4	28	2196	0	0	0
12.716	1	1	1272	7	2	28	2196	0	0	0
12.725	1	3	1273	6	3	28	2196	0	0	0
12.784	1	5	1279	5	1	28	2196	0	0	0
12.874	1	5	1288	5	1	28	2196	0	0	0
12.953	1	5	1296	4	1	28	2196	0	0	0
12.96	1	3	1297	1	3	28	2196	0	0	0
12.992	1	2	1300	3	6	28	2196	0	0	0
13.05	1	4	1306	1	4	28	2196	0	0	0
13.056	1	1	1306	7	2	28	2196	0	0	0
13.111	1	2	1312	2	6	28	2196	0	0	0
13.168	1	2	1317	9	6	28	2196	0	0	0
13.216	1	4	1322	7	4	28	2196	0	0	0
13.285	1	5	1329	6	1	28	2196	0	0	0
13.31	1	1	1332	1	2	28	2196	0	0	0
13.35	1	2	1336	1	6	28	2196	0	0	0
13.483	1	4	1349	4	4	28	2196	0	0	0
13.516	1	2	1352	7	6	28	2196	0	0	0
13.528	1	3	1353	9	3	28	2196	0	0	0
13.613	1	3	1362	4	3	28	2196	0	0	0
13.74	1	4	1375	1	4	28	2196	0	0	0
13.781	1	5	1379	2	1	28	2196	0	0	0
13.818	1	3	1382	9	3	28	2196	0	0	0
13.827	1	5	1383	8	1	28	2196	0	0	0
13.838	1	1	1384	9	2	22	1383	0	0	0
13.881	1	2	1389	2	6	28	2196	0	0	0
13.888	1	1	1389	9	2	28	2196	0	0	0
14.025	1	5	1403	6	1	28	2196	0	0	0
14.034	1	2	1404	5	6	26	1836	0	0	0
14.134	1	5	1414	5	1	28	2196	0	0	0
14.143	1	2	1415	4	6	28	2196	0	0	0
14.209	1	1	1421	10	2	28	2196	0	0	0
