% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
25	1	1	1	0	0	0	81	0	1	1	0
26	1	1	1	0	0	0	81	0	1	1	0
30	1	1	1	0	0	28	2196	0	1	1	0
33	1	1	1	0	0	28	2196	0	1	1	0
37	1	1	1	0	0	28	2196	0	1	1	0
41	1	1	1	0	0	28	2196	0	1	1	0
47	1	1	1	0	0	28	2196	0	1	1	0
52	1	1	1	0	0	28	2196	0	1	1	0
55	1	1	1	0	0	28	2196	0	1	1	0
59	1	1	1	0	0	28	2196	0	1	1	0
62	1	1	1	0	0	28	2196	0	1	1	0
67	1	1	1	0	0	28	2196	0	1	1	0
70	1	1	1	0	0	28	2196	0	1	1	0
74	1	1	1	0	0	28	2196	0	1	1	0
80	1	1	1	0	0	28	2196	0	1	1	0
84	1	1	1	0	0	28	2196	0	1	1	0
88	1	1	1	0	0	28	2196	0	1	1	0
91	1	1	1	0	0	28	2196	0	1	1	0
94	1	1	1	0	0	28	2196	0	1	1	0
97	1	1	1	0	0	26	1836	0	1	1	0
103	1	1	1	0	0	24	1620	0	1	1	0
106	1	1	1	0	0	24	1620	0	1	1	0
111	1	1	1	0	0	24	1620	0	1	1	0
114	1	1	1	0	0	28	2196	0	1	1	0
116	1	1	1	0	0	28	2196	0	1	1	0
121	1	1	1	0	0	28	2196	0	1	1	0
125	1	1	1	0	0	28	2196	0	1	1	0
129	1	1	1	0	0	28	2196	0	1	1	0
132	1	1	1	0	0	28	2196	0	1	1	0
137	1	1	1	0	0	24	1620	0	1	1	0
142	1	1	1	0	0	20	1191	0	1	1	0
147	1	1	1	0	0	24	1620	0	1	1	0
150	1	1	1	0	0	28	2196	0	1	1	0
157	1	1	1	0	0	28	2196	0	1	1	0
159	1	1	1	0	0	28	2196	0	1	1	0
162	1	1	1	0	0	28	2196	0	1	1	0
167	1	1	1	0	0	28	2196	0	1	1	0
169	1	1	1	0	0	28	2196	0	1	1	0
173	1	1	1	0	0	28	2196	0	1	1	0
177	1	1	1	0	0	28	2196	0	1	1	0
185	1	1	1	0	0	28	2196	0	1	1	0
189	1	1	1	0	0	28	2196	0	1	1	0
192	1	1	1	0	0	28	2196	0	1	1	0
196	1	1	1	0	0	28	2196	0	1	1	0
200	1	1	1	0	0	28	2196	0	1	1	0
206	1	1	1	0	0	28	2196	0	1	1	0
211	1	1	1	0	0	28	2196	0	1	1	0
214	1	1	1	0	0	28	2196	0	1	1	0
221	1	1	1	0	0	28	2196	0	1	1	0
224	1	1	1	0	0	28	2196	0	1	1	0
229	1	1	1	0	0	28	2196	0	1	1	0
231	1	1	1	0	0	28	2196	0	1	1	0
234	1	1	1	0	0	28	2196	0	1	1	0
237	1	1	1	0	0	28	2196	0	1	1	0
240	1	1	1	0	0	28	2196	0	1	1	0
242	1	1	1	0	0	28	2196	0	1	1	0
246	1	1	1	0	0	28	2196	0	1	1	0
249	1	1	1	0	0	28	2196	0	1	1	0
253	1	1	1	0	0	28	2196	0	1	1	0
256	1	1	1	0	0	28	2196	0	1	1	0
260	1	1	1	0	0	28	2196	0	1	1	0
264	1	1	1	0	0	28	2196	0	1	1	0
270	1	1	1	0	0	28	2196	0	1	1	0
273	1	1	1	0	0	28	2196	0	1	1	0
277	1	1	1	0	0	28	2196	0	1	1	0
280	1	1	1	0	0	24	1620	0	1	1	0
283	1	1	1	0	0	24	1620	0	1	1	0
286	1	1	1	0	0	28	2196	0	1	1	0
289	1	1	1	0	0	28	2196	0	1	1	0
295	1	1	1	0	0	28	2196	0	1	1	0
297	1	1	1	0	0	28	2196	0	1	1	0
303	1	1	1	0	0	28	2196	0	1	1	0
306	1	1	1	0	0	28	2196	0	1	1	0
313	1	1	1	0	0	28	2196	0	1	1	0
318	1	1	1	0	0	28	2196	0	1	1	0
321	1	1	1	0	0	28	2196	0	1	1	0
325	1	1	1	0	0	28	2196	0	1	1	0
328	1	1	1	0	0	28	2196	0	1	1	0
330	1	1	1	0	0	28	2196	0	1	1	0
333	1	1	1	0	0	28	2196	0	1	1	0
337	1	1	1	0	0	28	2196	0	1	1	0
341	1	1	1	0	0	28	2196	0	1	1	0
344	1	1	1	0	0	28	2196	0	1	1	0
347	1	1	1	0	0	28	2196	0	1	1	0
351	1	1	1	0	0	28	2196	0	1	1	0
355	1	1	1	0	0	28	2196	0	1	1	0
357	1	1	1	0	0	28	2196	0	1	1	0
361	1	1	1	0	0	28	2196	0	1	1	0
364	1	1	1	0	0	28	2196	0	1	1	0
367	1	1	1	0	0	28	2196	0	1	1	0
370	1	1	1	0	0	28	2196	0	1	1	0
372	1	1	1	0	0	28	2196	0	1	1	0
374	1	1	1	0	0	28	2196	0	1	1	0
378	1	1	1	0	0	28	2196	0	1	1	0
381	1	1	1	0	0	28	2196	0	1	1	0
388	1	1	1	0	0	28	2196	0	1	1	0
391	1	1	1	0	0	28	2196	0	1	1	0
398	1	1	1	0	0	28	2196	0	1	1	0
403	1	1	1	0	0	28	2196	0	1	1	0
406	1	1	1	0	0	28	2196	0	1	1	0
409	1	1	1	0	0	28	2196	0	1	1	0
413	1	1	1	0	0	28	2196	0	1	1	0
416	1	1	1	0	0	28	2196	0	1	1	0
420	1	1	1	0	0	28	2196	0	1	1	0
423	1	1	1	0	0	28	2196	0	1	1	0
426	1	1	1	0	0	28	2196	0	1	1	0
429	1	1	1	0	0	26	1836	0	1	1	0
434	1	1	1	0	0	20	1191	0	1	1	0
437	1	1	1	0	0	22	1383	0	1	1	0
