% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.041	1	1	1	6364.63	0
0.042	1	8	2	1815.66	0
0.043	1	6	3	3958.09	0
0.044	1	9	4	465.002	0
0.049	1	4	9	9540.33	0
0.05	1	2	10	9279.97	0
0.051	1	5	11	24836.7	0
0.052	1	7	12	16268.9	0
0.055	1	3	15	806.422	0
0.056	1	10	16	18192.3	0
0.081	1	1	1	9337.28	0
0.082	1	8	2	3752.56	0
0.083	1	6	3	1225.35	0
0.084	1	9	4	984.772	0
0.089	1	4	9	9268.88	0
0.09	1	2	10	10085.9	0
0.091	1	5	11	40158.5	0
0.092	1	7	12	22128.5	0
0.095	1	3	15	523.036	0
0.096	1	10	16	9309.28	0
0.121	1	1	1	5870.48	0
0.122	1	8	2	6486.38	0
0.123	1	6	3	6117.83	0
0.124	1	9	4	760.06	0
0.129	1	4	9	6797.98	0
0.13	1	2	10	23994.4	0
0.131	1	5	11	64156.2	0
0.132	1	7	12	13588.4	0
0.135	1	3	15	1440.1	0
0.136	1	10	16	17643.5	0
0.161	1	1	1	4797.94	0
0.162	1	8	2	13982.7	0
0.163	1	6	3	10421.1	0
0.164	1	9	4	654.902	0
0.169	1	4	9	3082.8	0
0.17	1	2	10	15032.8	0
0.171	1	5	11	34233.2	0
0.172	1	7	12	11879.6	0
0.175	1	3	15	1169.37	0
0.176	1	10	16	14945.3	0
0.201	1	1	1	4926.19	0
0.202	1	8	2	8003.04	0
0.203	1	6	3	16499.1	0
0.204	1	9	4	1882.83	0
0.209	1	4	9	1044.38	0
0.21	1	2	10	12040.5	0
0.211	1	5	11	21766	0
0.212	1	7	12	5823.11	0
0.215	1	3	15	512.824	0
0.216	1	10	16	71292.6	0
0.241	1	1	1	3064	0
0.242	1	8	2	7907.82	0
0.243	1	6	3	4189.78	0
0.244	1	9	4	996.747	0
0.249	1	4	9	2164.68	0
0.25	1	2	10	10450.7	0
0.251	1	5	11	42942.7	0
0.252	1	7	12	4023.23	0
0.255	1	3	15	751.676	0
0.256	1	10	16	89917.6	0
0.281	1	1	1	9596.19	0
0.282	1	8	2	4696.9	0
0.283	1	6	3	2124.67	0
0.284	1	9	4	649.627	0
0.289	1	4	9	4993.17	0
0.29	1	2	10	6608.56	0
0.291	1	5	11	26572.6	0
0.292	1	7	12	2625.63	0
0.295	1	3	15	371.101	0
0.296	1	10	16	63614.7	0
0.321	1	1	1	10255.9	0
0.322	1	8	2	3068.19	0
0.323	1	6	3	4716.93	0
0.324	1	9	4	1160.96	0
0.329	1	4	9	6712.96	0
0.33	1	2	10	5305.98	0
0.331	1	5	11	35543.9	0
0.332	1	7	12	15542.4	0
0.335	1	3	15	857.227	0
0.336	1	10	16	129761	0
0.361	1	1	1	3043.26	0
0.362	1	8	2	4658.92	0
0.363	1	6	3	3274.71	0
0.364	1	9	4	579.942	0
0.369	1	4	9	9234.25	0
0.37	1	2	10	1691.98	0
0.371	1	5	11	35866.6	0
0.372	1	7	12	19580.9	0
0.375	1	3	15	1480.18	0
0.376	1	10	16	93945.7	0
0.401	1	1	1	6249.74	0
0.402	1	8	2	4731.96	0
0.403	1	6	3	3020.99	0
0.404	1	9	4	446.394	0
0.409	1	4	9	5543.25	0
0.41	1	2	10	1033.9	0
0.411	1	5	11	29409.4	0
0.412	1	7	12	11854.3	0
0.415	1	3	15	978.635	0
0.416	1	10	16	110969	0
0.441	1	1	1	14592.5	0
0.442	1	8	2	4382.81	0
0.443	1	6	3	1898.81	0
0.444	1	9	4	144.391	0
0.449	1	4	9	15398.2	0
0.45	1	2	10	2263.99	0
0.451	1	5	11	59686.8	0
0.452	1	7	12	30060.8	0
0.455	1	3	15	1125.47	0
0.456	1	10	16	78917.5	0
0.481	1	1	1	2617.78	0
0.482	1	8	2	2679.64	0
0.483	1	6	3	4058.99	0
0.484	1	9	4	564.561	0
0.489	1	4	9	8225.07	0
0.49	1	2	10	9209.54	0
0.491	1	5	11	43759.2	0
0.492	1	7	12	23035.7	0
0.495	1	3	15	1926.86	0
0.496	1	10	16	90728.2	0
0.521	1	1	1	9496.3	0
0.522	1	8	2	3249.96	0
0.523	1	6	3	7611.14	0
0.524	1	9	4	489.479	0
0.529	1	4	9	3676.29	0
0.53	1	2	10	6696.99	0
0.531	1	5	11	41498.5	0
0.532	1	7	12	15372.3	0
0.535	1	3	15	1179.67	0
0.536	1	10	16	46209.1	0
0.561	1	1	1	1915.19	0
0.562	1	8	2	4833.91	0
0.563	1	6	3	10665.4	0
0.564	1	9	4	719.162	0
0.569	1	4	9	830.09	0
0.57	1	2	10	3781.96	0
0.571	1	5	11	37156.2	0
0.572	1	7	12	6773.29	0
0.575	1	3	15	1740.64	0
0.576	1	10	16	17443.1	0
0.601	1	1	1	3935.22	0
0.602	1	8	2	2623.01	0
0.603	1	6	3	3425.93	0
0.604	1	9	4	427.995	0
0.609	1	4	9	3215.79	0
0.61	1	2	10	1960.01	0
0.611	1	5	11	10958.3	0
0.612	1	7	12	8242.38	0
0.615	1	3	15	1098.7	0
0.616	1	10	16	69366.1	0
0.641	1	1	1	7175.58	0
0.642	1	8	2	4668.59	0
0.643	1	6	3	5189.37	0
0.644	1	9	4	693.139	0
0.649	1	4	9	3560.28	0
0.65	1	2	10	8117.79	0
0.651	1	5	11	12732.4	0
0.652	1	7	12	13884.3	0
0.655	1	3	15	1379.32	0
0.656	1	10	16	74271.8	0
0.681	1	1	1	6851	0
0.682	1	8	2	6328.77	0
0.683	1	6	3	5836.47	0
0.684	1	9	4	533.821	0
0.689	1	4	9	10154.3	0
0.69	1	2	10	5978.49	0
0.691	1	5	11	26688	0
0.692	1	7	12	13445.9	0
0.695	1	3	15	1177.12	0
0.696	1	10	16	38158.9	0
0.721	1	1	1	7882.78	0
0.722	1	8	2	2656.37	0
0.723	1	6	3	1829.48	0
0.724	1	9	4	532.503	0
0.729	1	4	9	10852	0
0.73	1	2	10	1749.71	0
0.731	1	5	11	13506.9	0
0.732	1	7	12	8973.01	0
0.735	1	3	15	551.594	0
0.736	1	10	16	47678.7	0
0.761	1	1	1	2269.39	0
0.762	1	8	2	2822.24	0
0.763	1	6	3	1931.52	0
0.764	1	9	4	1062.07	0
0.769	1	4	9	2195.76	0
0.77	1	2	10	14624.3	0
0.771	1	5	11	18873.7	0
0.772	1	7	12	21777.8	0
0.775	1	3	15	354.216	0
0.776	1	10	16	54610.3	0
0.801	1	1	1	1372.84	0
0.802	1	8	2	1632.02	0
0.803	1	6	3	2235.56	0
0.804	1	9	4	638.007	0
0.809	1	4	9	8449.89	0
0.81	1	2	10	10510.7	0
0.811	1	5	11	22386.8	0
0.812	1	7	12	33269.6	0
0.815	1	3	15	390.698	0
0.816	1	10	16	54805.1	0
0.841	1	1	1	2664.05	0
0.842	1	8	2	11606.5	0
0.843	1	6	3	1886.99	0
0.844	1	9	4	479.376	0
0.849	1	4	9	15234.4	0
0.85	1	2	10	1901.6	0
0.851	1	5	11	7955.6	0
0.852	1	7	12	34532.3	0
0.855	1	3	15	393.681	0
0.856	1	10	16	37670.3	0
0.881	1	1	1	1977.39	0
0.882	1	8	2	9818.22	0
0.883	1	6	3	1770.73	0
0.884	1	9	4	154.657	0
0.889	1	4	9	5578.4	0
0.89	1	2	10	4262.25	0
0.891	1	5	11	29761.6	0
0.892	1	7	12	24392.4	0
0.895	1	3	15	604.283	0
0.896	1	10	16	26756	0
0.921	1	1	1	1769.32	0
0.922	1	8	2	2972.71	0
0.923	1	6	3	4852.72	0
0.924	1	9	4	115.293	0
0.929	1	4	9	12856.8	0
0.93	1	2	10	3749.8	0
0.931	1	5	11	25757.9	0
0.932	1	7	12	9379.51	0
