% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.025	1	5	3	6	1	0	81	0	0	0
0.026	1	5	3	7	1	28	2196	0	0	0
0.032	1	1	4	3	2	28	2196	0	0	0
0.036	1	2	4	7	6	28	2196	0	0	0
0.038	1	3	4	9	3	22	1383	0	0	0
0.044	1	3	5	5	3	24	1620	0	0	0
0.047	1	1	5	8	2	28	2196	0	0	0
0.05	1	5	6	1	1	28	2196	0	0	0
0.052	1	2	6	3	6	28	2196	0	0	0
0.063	1	3	7	4	3	28	2196	0	0	0
0.065	1	2	7	6	6	28	2196	0	0	0
0.067	1	3	7	8	3	28	2196	0	0	0
0.069	1	1	7	10	2	28	2196	0	0	0
0.08	1	1	9	1	2	28	2196	0	0	0
0.081	1	5	9	2	1	28	2196	0	0	0
0.082	1	2	9	3	6	28	2196	0	0	0
0.085	1	3	9	6	3	6	309	0	0	0
0.086	1	1	9	7	2	28	2196	0	0	0
0.093	1	4	10	4	4	28	2196	0	0	0
0.095	1	1	10	6	2	28	2196	0	0	0
0.098	1	3	10	9	3	28	2196	0	0	0
0.103	1	5	11	4	1	28	2196	0	0	0
0.105	1	3	11	6	3	28	2196	0	0	0
0.11	1	3	12	1	3	26	1836	0	0	0
0.122	1	5	13	3	1	28	2196	0	0	0
0.129	1	3	13	10	3	28	2196	0	0	0
0.133	1	1	14	4	2	28	2196	0	0	0
0.137	1	4	14	8	4	28	2196	0	0	0
0.138	1	5	14	9	1	28	2196	0	0	0
0.146	1	3	15	7	3	28	2196	0	0	0
0.147	1	2	15	8	6	28	2196	0	0	0
0.148	1	5	15	9	1	28	2196	0	0	0
0.159	1	2	16	10	6	28	2196	0	0	0
0.161	1	5	17	2	1	28	2196	0	0	0
0.169	1	3	17	10	3	22	1383	0	0	0
0.178	1	5	18	9	1	28	2196	0	0	0
0.179	1	1	18	10	2	28	2196	0	0	0
0.182	1	3	19	3	3	28	2196	0	0	0
0.188	1	2	19	9	6	28	2196	0	0	0
0.195	1	1	20	6	2	28	2196	0	0	0
0.199	1	4	20	10	4	28	2196	0	0	0
0.2	1	5	21	1	1	28	2196	0	0	0
0.205	1	2	21	6	6	28	2196	0	0	0
0.213	1	3	22	4	3	22	1383	0	0	0
0.215	1	2	22	6	6	28	2196	0	0	0
0.226	1	2	23	7	6	28	2196	0	0	0
0.227	1	1	23	8	2	28	2196	0	0	0
0.228	1	4	23	9	4	28	2196	0	0	0
0.233	1	4	24	4	4	28	2196	0	0	0
0.235	1	5	24	6	1	28	2196	0	0	0
0.238	1	1	24	9	2	28	2196	0	0	0
0.247	1	2	25	8	6	28	2196	0	0	0
0.249	1	5	25	10	1	28	2196	0	0	0
0.25	1	3	26	1	3	28	2196	0	0	0
0.252	1	1	26	3	2	28	2196	0	0	0
0.253	1	5	26	4	1	28	2196	0	0	0
0.257	1	2	26	8	6	28	2196	0	0	0
0.258	1	4	26	9	4	28	2196	0	0	0
0.269	1	3	27	10	3	28	2196	0	0	0
0.27	1	5	28	1	1	28	2196	0	0	0
0.277	1	4	28	8	4	28	2196	0	0	0
0.278	1	5	28	9	1	28	2196	0	0	0
0.283	1	5	29	4	1	28	2196	0	0	0
0.284	1	1	29	5	2	28	2196	0	0	0
0.287	1	2	29	8	6	28	2196	0	0	0
0.292	1	3	30	3	3	28	2196	0	0	0
