% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	3.24501e-11	68410.8	0
0.000214285	1	2	0	1.82569e-13	384.89	0
0.000214285	1	3	0	3.79886e-11	80087	0
0.000214285	1	4	0	2.1282e-12	4486.65	0
0.000214285	1	5	0	5.70014e-13	1201.7	0
0.00121428	1	1	0	5.60486e-11	123133	0
0.00121428	1	2	0	1.90115e-13	391.756	0
0.00121428	1	3	0	2.34149e-11	51424.3	0
0.00121428	1	4	0	2.3588e-12	5135.91	0
0.00121428	1	5	0	3.85334e-13	827.586	0
0.00221428	1	1	0	5.57377e-11	122433	0
0.00221428	1	2	0	1.92755e-13	397.963	0
0.00221428	1	3	0	2.40307e-11	52767.7	0
0.00221428	1	4	0	2.36192e-12	5141.73	0
0.00221428	1	5	0	3.87931e-13	834.256	0
0.00321428	1	1	0	5.53546e-11	121569	0
0.00321428	1	2	0	1.95359e-13	404.056	0
0.00321428	1	3	0	2.46469e-11	54108.7	0
0.00321428	1	4	0	2.3633e-12	5143.69	0
0.00321428	1	5	0	3.90501e-13	840.846	0
0.00421428	1	1	0	5.49268e-11	120604	0
0.00421428	1	2	0	1.98119e-13	410.443	0
0.00421428	1	3	0	2.5261e-11	55442.1	0
0.00421428	1	4	0	2.36328e-12	5142.57	0
0.00421428	1	5	0	3.9315e-13	847.592	0
0.00521428	1	1	0	5.44477e-11	119523	0
0.00521428	1	2	0	2.00726e-13	416.458	0
0.00521428	1	3	0	2.58811e-11	56785.7	0
0.00521428	1	4	0	2.36107e-12	5136.59	0
0.00521428	1	5	0	3.95847e-13	854.418	0
0.00621428	1	1	0	5.39077e-11	118305	0
0.00621428	1	2	0	2.03531e-13	422.856	0
0.00621428	1	3	0	2.64893e-11	58100.3	0
0.00621428	1	4	0	2.35804e-12	5128.8	0
0.00621428	1	5	0	3.98469e-13	861.059	0
0.00721428	1	1	0	5.33374e-11	117017	0
0.00721428	1	2	0	2.06061e-13	428.613	0
0.00721428	1	3	0	2.71078e-11	59434.8	0
0.00721428	1	4	0	2.35219e-12	5114.8	0
0.00721428	1	5	0	4.01198e-13	867.911	0
0.00821428	1	1	0	5.26913e-11	115560	0
0.00821428	1	2	0	2.0878e-13	434.735	0
0.00821428	1	3	0	2.7705e-11	60720.5	0
0.00821428	1	4	0	2.34605e-12	5100.14	0
0.00821428	1	5	0	4.03701e-13	874.243	0
0.00921428	1	1	0	5.20357e-11	114079	0
0.00921428	1	2	0	2.11246e-13	440.263	0
0.00921428	1	3	0	2.83186e-11	62039.1	0
0.00921428	1	4	0	2.33656e-12	5078.13	0
0.00921428	1	5	0	4.06388e-13	880.955	0
0.0102143	1	1	0	5.12911e-11	112400	0
0.0102143	1	2	0	2.13811e-13	445.959	0
