% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	1	0	7.97029e-10	1.68028e+06	0
0.000214285	1	2	0	1.95718e-11	41261	0
0.000214285	1	3	0	8.25587e-12	17404.9	0
0.000214285	1	4	0	3.12885e-12	6596.2	0
0.000214285	1	5	0	8.98876e-11	189500	0
0.00121428	1	1	0	3.32954e-09	6.89258e+06	0
0.00121428	1	2	0	3.21286e-11	63290.2	0
0.00121428	1	3	0	5.87313e-12	12540	0
0.00121428	1	4	0	3.91319e-12	7847.96	0
0.00121428	1	5	0	2.62578e-10	559901	0
0.00221428	1	1	0	3.34048e-09	6.91014e+06	0
0.00221428	1	2	0	3.15372e-11	62132	0
0.00221428	1	3	0	5.83589e-12	12475.8	0
0.00221428	1	4	0	3.85193e-12	7704.42	0
0.00221428	1	5	0	2.69868e-10	575847	0
0.00321428	1	1	0	3.34994e-09	6.92471e+06	0
0.00321428	1	2	0	3.10153e-11	61119.2	0
0.00321428	1	3	0	5.80047e-12	12415	0
0.00321428	1	4	0	3.79242e-12	7565.01	0
0.00321428	1	5	0	2.76942e-10	591318	0
0.00421428	1	1	0	3.35758e-09	6.93557e+06	0
0.00421428	1	2	0	3.05591e-11	60244.6	0
0.00421428	1	3	0	5.75625e-12	12334.5	0
0.00421428	1	4	0	3.7306e-12	7421.49	0
0.00421428	1	5	0	2.84004e-10	606751	0
0.00521428	1	1	0	3.36286e-09	6.94164e+06	0
0.00521428	1	2	0	3.01706e-11	59511.4	0
0.00521428	1	3	0	5.71375e-12	12257.3	0
0.00521428	1	4	0	3.67262e-12	7286.51	0
0.00521428	1	5	0	2.90901e-10	621816	0
0.00621428	1	1	0	3.36682e-09	6.94507e+06	0
0.00621428	1	2	0	2.98482e-11	58916.6	0
0.00621428	1	3	0	5.66454e-12	12164.9	0
0.00621428	1	4	0	3.61119e-12	7145.33	0
0.00621428	1	5	0	2.97631e-10	636511	0
0.00721428	1	1	0	3.3676e-09	6.94201e+06	0
0.00721428	1	2	0	2.95908e-11	58457.4	0
0.00721428	1	3	0	5.61569e-12	12072.7	0
0.00721428	1	4	0	3.55462e-12	7014.91	0
0.00721428	1	5	0	3.04261e-10	650973	0
0.00821428	1	1	0	3.36769e-09	6.9376e+06	0
0.00821428	1	2	0	2.93992e-11	58135.5	0
0.00821428	1	3	0	5.56231e-12	11970.1	0
0.00821428	1	4	0	3.49548e-12	6880.31	0
0.00821428	1	5	0	3.10595e-10	664781	0
0.00921428	1	1	0	3.36377e-09	6.92503e+06	0
0.00921428	1	2	0	2.92686e-11	57940.7	0
0.00921428	1	3	0	5.50784e-12	11864.6	0
0.00921428	1	4	0	3.44102e-12	6756.27	0
0.00921428	1	5	0	3.16919e-10	678552	0
0.0102143	1	1	0	3.35979e-09	6.91235e+06	0
0.0102143	1	2	0	2.92032e-11	57881.3	0
0.0102143	1	3	0	5.45066e-12	11752.5	0
0.0102143	1	4	0	3.38607e-12	6632.45	0
0.0102143	1	5	0	3.2275e-10	691240	0
0.0112143	1	1	0	3.35109e-09	6.8901e+06	0
0.0112143	1	2	0	2.9192e-11	57934.2	0
0.0112143	1	3	0	5.39116e-12	11634.9	0
0.0112143	1	4	0	3.33509e-12	6517.9	0
0.0112143	1	5	0	3.28645e-10	704049	0
0.0122143	1	1	0	3.34224e-09	6.86756e+06	0
0.0122143	1	2	0	2.92453e-11	58120.6	0
0.0122143	1	3	0	5.33084e-12	11514.9	0
