% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
163	1	2	4	0	0	28	2196	0	1	1	0
305	1	4	6	0	0	28	2196	0	1	1	0
396	1	2	4	0	0	28	2196	0	1	1	0
442	1	5	1	0	0	28	2196	0	1	1	0
500	1	1	3	0	0	28	2196	0	1	1	0
516	1	4	6	0	0	28	2196	0	1	1	0
554	1	1	3	0	0	28	2196	0	1	1	0
633	1	4	6	0	0	28	2196	0	1	1	0
644	1	1	3	0	0	28	2196	0	1	1	0
650	1	5	1	0	0	28	2196	0	1	1	0
674	1	2	4	0	0	28	2196	0	1	1	0
702	1	1	3	0	0	28	2196	0	1	1	0
735	1	5	1	0	0	28	2196	0	1	1	0
791	1	2	4	0	0	28	2196	0	1	1	0
844	1	3	2	0	0	28	2196	0	1	1	0
846	1	5	1	0	0	28	2196	0	1	1	0
951	1	4	6	0	0	28	2196	0	1	1	0
1148	1	3	2	0	0	28	2196	0	1	1	0
1155	1	1	3	0	0	28	2196	0	1	1	0
1200	1	1	3	0	0	28	2196	0	1	1	0
1354	1	2	4	0	0	28	2196	0	1	1	0
1355	1	5	1	0	0	28	2196	0	1	1	0
1359	1	1	3	0	0	28	2196	0	1	1	0
1386	1	3	2	0	0	28	2196	0	1	1	0
1410	1	4	6	0	0	28	2196	0	1	1	0
1413	1	3	2	0	0	28	2196	0	1	1	0
1449	1	3	2	0	0	28	2196	0	1	1	0
1482	1	4	6	0	0	28	2196	0	1	1	0
1593	1	2	4	0	0	28	2196	0	1	1	0
1673	1	4	6	0	0	28	2196	0	1	1	0
1726	1	4	6	0	0	28	2196	0	1	1	0
1745	1	3	2	0	0	28	2196	0	1	1	0
1767	1	4	6	0	0	28	2196	0	1	1	0
1804	1	5	1	0	0	28	2196	0	1	1	0
1814	1	3	2	0	0	28	2196	0	1	1	0
1824	1	2	4	0	0	28	2196	0	1	1	0
1902	1	4	6	0	0	28	2196	0	1	1	0
1908	1	3	2	0	0	28	2196	0	1	1	0
1912	1	2	4	0	0	28	2196	0	1	1	0
1938	1	5	1	0	0	28	2196	0	1	1	0
2067	1	4	6	0	0	28	2196	0	1	1	0
2078	1	3	2	0	0	28	2196	0	1	1	0
2081	1	5	1	0	0	28	2196	0	1	1	0
2188	1	1	3	0	0	28	2196	0	1	1	0
2245	1	4	6	0	0	28	2196	0	1	1	0
2280	1	3	2	0	0	28	2196	0	1	1	0
2284	1	4	6	0	0	28	2196	0	1	1	0
2326	1	5	1	0	0	28	2196	0	1	1	0
2329	1	2	4	0	0	28	2196	0	1	1	0
2330	1	4	6	0	0	28	2196	0	1	1	0
2429	1	3	2	0	0	28	2196	0	1	1	0
2463	1	1	3	0	0	28	2196	0	1	1	0
2524	1	2	4	0	0	28	2196	0	1	1	0
